trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
553,False,"{'a': 0.5, 'e': 0.6470559615694443}",25,6,-46.58504056997469,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
554,False,"{'a': 0.5, 'e': 0.6458575218931342}",20,0,-138.34530252388194,"{0: 11, 1: 3, 2: 2, 3: 2, 4: 2}",0
555,False,"{'a': 0.5, 'e': 0.6446574886275913}",25,0,-55.57281796826371,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
556,False,"{'a': 0.5, 'e': 0.6434558647337789}",20,16,3.205054329026649,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.5, 'e': 0.6422526531765844}",20,0,-101.15007679161532,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
558,False,"{'a': 0.5, 'e': 0.6410478569248126}",25,0,-123.09976312955608,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
559,False,"{'a': 0.5, 'e': 0.6398414789511784}",20,9,-162.03736931296,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 4}",1
560,False,"{'a': 0.5, 'e': 0.6386335222322999}",20,1,-101.56346013128108,"{0: 11, 1: 5, 2: 1, 3: 0, 4: 2}",1
561,False,"{'a': 0.5, 'e': 0.6374239897486897}",35,20,-38.87582852888659,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
562,False,"{'a': 0.5, 'e': 0.6362128844847494}",25,0,-34.4997991617441,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
563,False,"{'a': 0.5, 'e': 0.6350002094287607}",20,13,3.231784400815263,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.5, 'e': 0.6337859675728786}",30,18,-86.71603410106711,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 2}",1
565,False,"{'a': 0.5, 'e': 0.6325701619131244}",30,4,-85.91410001945461,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 2}",1
566,False,"{'a': 0.5, 'e': 0.6313527954493777}",20,14,7.35205519091967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.5, 'e': 0.6301338711853691}",20,0,-9.57097867036271,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
568,False,"{'a': 0.5, 'e': 0.6289133921286731}",25,0,-32.101084735176734,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
569,False,"{'a': 0.5, 'e': 0.6276913612907006}",20,9,-26.34097459145822,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
570,False,"{'a': 0.5, 'e': 0.6264677816866908}",30,18,0.7352242029237788,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.6252426563357052}",20,0,-83.32512089867741,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
572,False,"{'a': 0.5, 'e': 0.6240159882606185}",20,1,-22.721269717554442,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
573,False,"{'a': 0.5, 'e': 0.6227877804881126}",30,21,4.259365598364966,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
574,False,"{'a': 0.5, 'e': 0.6215580360486677}",30,13,-10.244001713185268,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
575,False,"{'a': 0.5, 'e': 0.620326757976556}",20,12,-37.771041930435366,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
576,False,"{'a': 0.5, 'e': 0.6190939493098341}",30,6,-21.353405879901683,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 0}",1
577,False,"{'a': 0.5, 'e': 0.6178596130903344}",25,4,-46.72142148423685,"{0: 13, 1: 3, 2: 5, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.6166237523636591}",25,0,-4.2276147648516895,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
579,False,"{'a': 0.5, 'e': 0.6153863701791715}",20,13,1.0666593326034084,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.5, 'e': 0.6141474695899893}",20,10,-35.75963519181795,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 1}",1
581,False,"{'a': 0.5, 'e': 0.6129070536529765}",25,3,-72.53067624995593,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 1}",1
582,False,"{'a': 0.5, 'e': 0.6116651254287361}",20,10,-14.172452627299796,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.6104216879816026}",20,10,14.519687206708502,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.6091767443796341}",30,0,-27.61961379834436,"{0: 25, 1: 4, 2: 0, 3: 0, 4: 1}",0
585,False,"{'a': 0.5, 'e': 0.6079302976946055}",20,0,-36.24273311909556,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
586,False,"{'a': 0.5, 'e': 0.6066823510019997}",20,5,0.02779369432083656,"{0: 11, 1: 4, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.5, 'e': 0.6054329073810014}",25,0,-78.04140453558,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
588,False,"{'a': 0.5, 'e': 0.6041819699144885}",20,0,-17.389008509744244,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
589,False,"{'a': 0.5, 'e': 0.6029295416890247}",30,12,-62.13335022863392,"{0: 12, 1: 2, 2: 1, 3: 3, 4: 0}",1
590,False,"{'a': 0.5, 'e': 0.6016756257948523}",25,16,-2.8298116988596407,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.5, 'e': 0.600420225325884}",20,0,-103.34491938819006,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
592,False,"{'a': 0.5, 'e': 0.5991633433796958}",20,0,-121.26826749814558,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
593,False,"{'a': 0.5, 'e': 0.5979049830575189}",35,8,-88.94196399238561,"{0: 19, 1: 0, 2: 6, 3: 1, 4: 1}",1
594,False,"{'a': 0.5, 'e': 0.5966451474642323}",20,9,4.785418733644585,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.595383839708355}",20,0,8.470531262147707,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
596,False,"{'a': 0.5, 'e': 0.5941210629020386}",20,0,-78.68836112467712,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
597,False,"{'a': 0.5, 'e': 0.5928568201610592}",30,0,-118.08060612893738,"{0: 17, 1: 5, 2: 7, 3: 0, 4: 1}",0
598,False,"{'a': 0.5, 'e': 0.5915911146048104}",20,0,-45.34477201164612,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
599,False,"{'a': 0.5, 'e': 0.5903239493562945}",20,0,-26.83021703682963,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
600,False,"{'a': 0.5, 'e': 0.5890553275421161}",20,0,-84.67070834216776,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
601,False,"{'a': 0.5, 'e': 0.5877852522924731}",25,0,-92.0001884847333,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
602,False,"{'a': 0.5, 'e': 0.5865137267411502}",25,0,-117.94462449347685,"{0: 18, 1: 2, 2: 1, 3: 2, 4: 2}",1
603,False,"{'a': 0.5, 'e': 0.5852407540255101}",20,5,-74.49418828447253,"{0: 9, 1: 3, 2: 1, 3: 1, 4: 1}",1
604,False,"{'a': 0.5, 'e': 0.5839663372864865}",25,15,-7.485452397197434,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
605,False,"{'a': 0.5, 'e': 0.5826904796685761}",35,10,-39.296873206993155,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",1
606,False,"{'a': 0.5, 'e': 0.5814131843198306}",20,14,5.847645676040738,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.5, 'e': 0.5801344543918494}",30,10,-96.71381989233879,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",1
608,False,"{'a': 0.5, 'e': 0.5788542930397714}",25,6,-37.63758209479648,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 0}",1
609,False,"{'a': 0.5, 'e': 0.5775727034222676}",20,0,-86.76939725587202,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
610,False,"{'a': 0.5, 'e': 0.576289688701533}",25,9,-41.61207841268066,"{0: 10, 1: 3, 2: 2, 3: 1, 4: 0}",1
611,False,"{'a': 0.5, 'e': 0.5750052520432786}",25,12,-46.77997403659161,"{0: 7, 1: 2, 2: 3, 3: 1, 4: 0}",1
612,False,"{'a': 0.5, 'e': 0.5737193966167244}",20,0,9.466295454307275,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
613,False,"{'a': 0.5, 'e': 0.5724321255945909}",20,16,8.015411799773377,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.5, 'e': 0.5711434421530912}",20,0,-18.185472750420786,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
615,False,"{'a': 0.5, 'e': 0.5698533494719238}",20,0,-13.068309153229901,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
616,False,"{'a': 0.5, 'e': 0.5685618507342639}",20,0,-58.69307161536061,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
617,False,"{'a': 0.5, 'e': 0.5672689491267565}",20,16,6.005404536351071,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.5, 'e': 0.5659746478395077}",20,0,-11.601695190830345,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
619,False,"{'a': 0.5, 'e': 0.5646789500660772}",20,6,16.41143691358506,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.5, 'e': 0.5633818590034704}",20,1,-60.6189543818988,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
621,False,"{'a': 0.5, 'e': 0.5620833778521306}",30,1,-69.59416235115003,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 0}",1
622,False,"{'a': 0.5, 'e': 0.5607835098159312}",30,12,-36.79573410266426,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
623,False,"{'a': 0.5, 'e': 0.559482258102167}",20,3,-31.505663355803325,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.5581796259215475}",30,0,-26.139086150793027,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
625,False,"{'a': 0.5, 'e': 0.556875616488188}",20,3,-0.41291573399260995,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.5555702330196022}",20,0,-50.38234958955019,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
627,False,"{'a': 0.5, 'e': 0.5542634787366941}",25,0,-17.362396894895998,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
628,False,"{'a': 0.5, 'e': 0.5529553568637499}",20,1,9.863828152480604,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.5, 'e': 0.5516458706284303}",30,3,-95.3237843634245,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 2}",1
630,False,"{'a': 0.5, 'e': 0.5503350232617624}",30,19,-31.89929460478948,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
631,False,"{'a': 0.5, 'e': 0.5490228179981318}",30,14,18.769960590510866,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.5, 'e': 0.5477092580752745}",20,2,-31.642826347068493,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 0}",1
633,False,"{'a': 0.5, 'e': 0.5463943467342691}",20,5,-43.10207300606845,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
634,False,"{'a': 0.5, 'e': 0.5450780872195286}",25,0,-10.828135856559278,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
635,False,"{'a': 0.5, 'e': 0.5437604827787925}",20,3,-29.25145642574194,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
636,False,"{'a': 0.5, 'e': 0.5424415366631188}",20,9,-85.99973584983047,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 2}",1
637,False,"{'a': 0.5, 'e': 0.5411212521268759}",30,0,-64.50575903686014,"{0: 20, 1: 4, 2: 5, 3: 1, 4: 0}",0
638,False,"{'a': 0.5, 'e': 0.5397996324277345}",25,3,22.142244382984302,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
639,False,"{'a': 0.5, 'e': 0.5384766808266602}",20,10,-15.684928097632834,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
640,False,"{'a': 0.5, 'e': 0.5371524005879044}",30,0,-80.23449679390198,"{0: 22, 1: 0, 2: 7, 3: 0, 4: 1}",0
641,False,"{'a': 0.5, 'e': 0.5358267949789967}",25,1,-67.31194703295587,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 2}",1
642,False,"{'a': 0.5, 'e': 0.5344998672707374}",20,5,-36.10511750469883,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
643,False,"{'a': 0.5, 'e': 0.5331716207371886}",25,0,16.559159880474727,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
644,False,"{'a': 0.5, 'e': 0.5318420586556668}",20,2,21.749758809980595,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
645,False,"{'a': 0.5, 'e': 0.530511184306734}",25,0,-28.674898720941286,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
646,False,"{'a': 0.5, 'e': 0.5291790009741907}",25,13,20.10594072501113,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.5, 'e': 0.5278455119450663}",20,0,-22.4427220808898,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
648,False,"{'a': 0.5, 'e': 0.526510720509613}",25,0,-38.25142290056312,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
649,False,"{'a': 0.5, 'e': 0.5251746299612958}",25,0,-101.34361466969888,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
650,False,"{'a': 0.5, 'e': 0.523837243596785}",20,0,-22.457370427106085,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
651,False,"{'a': 0.5, 'e': 0.5224985647159489}",35,0,-53.0410734198113,"{0: 27, 1: 3, 2: 4, 3: 0, 4: 1}",1
652,False,"{'a': 0.5, 'e': 0.5211585966218443}",25,0,-18.264161351246628,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
653,False,"{'a': 0.5, 'e': 0.5198173426207096}",20,0,-18.60180816123485,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
654,False,"{'a': 0.5, 'e': 0.5184748060219552}",20,1,-85.03002805953227,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 1}",1
655,False,"{'a': 0.5, 'e': 0.5171309901381572}",35,8,-92.21368397047533,"{0: 20, 1: 0, 2: 4, 3: 2, 4: 1}",1
656,False,"{'a': 0.5, 'e': 0.5157858982850476}",25,19,11.587099388992021,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.5, 'e': 0.5144395337815064}",20,10,-1.9152109980747727,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
658,False,"{'a': 0.5, 'e': 0.5130918999495548}",20,0,10.04128271166831,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
659,False,"{'a': 0.5, 'e': 0.5117430001143449}",20,4,-18.102100035025238,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
660,False,"{'a': 0.5, 'e': 0.5103928376041532}",20,0,-14.488510954225386,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
661,False,"{'a': 0.5, 'e': 0.5090414157503713}",20,0,-19.319922815055968,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
662,False,"{'a': 0.5, 'e': 0.5076887378874985}",20,12,-10.655936220894539,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
663,False,"{'a': 0.5, 'e': 0.5063348073531325}",30,15,-25.6904657804843,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
664,False,"{'a': 0.5, 'e': 0.5049796274879629}",35,0,-168.24485027476527,"{0: 20, 1: 4, 2: 9, 3: 0, 4: 2}",0
665,False,"{'a': 0.5, 'e': 0.5036232016357609}",20,12,-4.788287523081179,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
666,False,"{'a': 0.5, 'e': 0.5022655331433725}",25,10,17.58542623782447,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
667,False,"{'a': 0.5, 'e': 0.50090662536071}",25,3,-64.56356718648455,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 1}",1
668,False,"{'a': 0.5, 'e': 0.49954648164074283}",25,0,-84.86168712708282,"{0: 20, 1: 2, 2: 0, 3: 1, 4: 2}",0
669,False,"{'a': 0.5, 'e': 0.4981851053394909}",30,4,11.012968896259437,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",1
670,False,"{'a': 0.5, 'e': 0.49682249981601445}",20,15,9.215029300914988,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.5, 'e': 0.4954586684324076}",20,13,11.22329124381822,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.49409361455378825}",20,13,-55.25750052974998,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 1}",1
673,False,"{'a': 0.5, 'e': 0.49272734154829156}",20,11,9.253261305070403,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.5, 'e': 0.49135985278706024}",25,0,-74.25755451821955,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 1}",0
675,False,"{'a': 0.5, 'e': 0.48999115164423657}",20,8,10.51019221450695,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
676,False,"{'a': 0.5, 'e': 0.488621241496955}",20,1,-21.88273060072715,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
677,False,"{'a': 0.5, 'e': 0.4872501257253323}",25,0,-20.671111857544002,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
678,False,"{'a': 0.5, 'e': 0.48587780771246064}",20,8,-23.45696174686996,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
679,False,"{'a': 0.5, 'e': 0.48450429084439794}",30,0,-55.71488769547911,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
680,False,"{'a': 0.5, 'e': 0.4831295785101609}",25,15,-40.30620444109764,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
681,False,"{'a': 0.5, 'e': 0.4817536741017154}",20,2,19.51681888147688,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.5, 'e': 0.4803765810139686}",25,0,-7.404188788643005,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
683,False,"{'a': 0.5, 'e': 0.47899830264476106}",20,0,-41.41757793888067,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
684,False,"{'a': 0.5, 'e': 0.47761884239485747}",25,18,1.8463016573391886,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
685,False,"{'a': 0.5, 'e': 0.4762382036679391}",25,15,5.687660844439682,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
686,False,"{'a': 0.5, 'e': 0.47485638987059453}",25,16,11.38441332187484,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.5, 'e': 0.4734734044123121}",20,0,-31.936691805371204,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
688,False,"{'a': 0.5, 'e': 0.4720892507054708}",30,0,-38.97743734888763,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
689,False,"{'a': 0.5, 'e': 0.4707039321653326}",25,3,14.21902944789263,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
690,False,"{'a': 0.5, 'e': 0.46931745221003296}",30,7,1.1374303328962247,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
691,False,"{'a': 0.5, 'e': 0.46792981426057334}",25,14,4.371928905879389,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
692,False,"{'a': 0.5, 'e': 0.46654102174081274}",20,7,-52.248312854409775,"{0: 7, 1: 2, 2: 3, 3: 1, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.46515107807745826}",20,1,15.179032224453756,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
694,False,"{'a': 0.5, 'e': 0.4637599867000582}",20,11,-5.455426766251756,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
695,False,"{'a': 0.5, 'e': 0.4623677510409917}",30,15,-38.70983316105688,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
696,False,"{'a': 0.5, 'e': 0.46097437453546236}",30,10,-73.91028969076211,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",1
697,False,"{'a': 0.5, 'e': 0.45957986062148776}",30,0,-74.92119996294089,"{0: 20, 1: 5, 2: 4, 3: 0, 4: 1}",1
698,False,"{'a': 0.5, 'e': 0.45818421273989274}",35,13,-61.77315880565588,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
699,False,"{'a': 0.5, 'e': 0.4567874343342995}",20,0,-62.27468205508452,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
700,False,"{'a': 0.5, 'e': 0.45538952885111983}",20,0,0.5691044562572269,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
701,False,"{'a': 0.5, 'e': 0.4539904997395468}",25,0,-86.16204585971539,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
702,False,"{'a': 0.5, 'e': 0.4525903504515454}",20,0,-34.770435786185416,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
703,False,"{'a': 0.5, 'e': 0.4511890844418451}",25,0,-44.80997312077041,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
704,False,"{'a': 0.5, 'e': 0.44978670516793007}",20,9,-10.29165490156503,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
705,False,"{'a': 0.5, 'e': 0.44838321609003223}",20,12,11.830341934564029,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.5, 'e': 0.446978620671121}",25,15,-36.935675754045285,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
707,False,"{'a': 0.5, 'e': 0.4455729223768963}",30,19,-16.856956727831072,"{0: 8, 1: 2, 2: 0, 3: 1, 4: 0}",1
708,False,"{'a': 0.5, 'e': 0.44416612467577865}",20,13,-11.83015889777517,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
709,False,"{'a': 0.5, 'e': 0.4427582310389015}",25,9,-7.063161105130698,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
710,False,"{'a': 0.5, 'e': 0.4413492449401027}",25,13,16.91883189858472,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.4399391698559151}",25,14,-17.082411869195752,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
712,False,"{'a': 0.5, 'e': 0.43852800926555907}",30,9,-48.07191088049884,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 0}",1
713,False,"{'a': 0.5, 'e': 0.4371157666509328}",25,8,-40.03523107488722,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 0}",1
714,False,"{'a': 0.5, 'e': 0.4357024454966049}",35,8,-119.73213887502668,"{0: 19, 1: 3, 2: 1, 3: 2, 4: 2}",1
715,False,"{'a': 0.5, 'e': 0.4342880492898047}",25,8,-20.424490644845662,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
716,False,"{'a': 0.5, 'e': 0.4328725815204139}",20,16,5.621916535984997,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.5, 'e': 0.431456045680959}",25,10,-34.11481020069094,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
718,False,"{'a': 0.5, 'e': 0.430038445266601}",20,0,-79.8945172869717,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
719,False,"{'a': 0.5, 'e': 0.4286197837751284}",25,7,-17.069669880389178,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
720,False,"{'a': 0.5, 'e': 0.4272000647069469}",20,10,5.705940279547745,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.5, 'e': 0.42577929156507266}",25,10,8.751519213567345,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
722,False,"{'a': 0.5, 'e': 0.42435746785512174}",25,8,13.790667098720563,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.42293459708530323}",20,14,-2.3582707639287595,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.5, 'e': 0.42151068276640913}",25,0,-10.846218788651171,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
725,False,"{'a': 0.5, 'e': 0.4200857284118062}",30,2,-23.43864832987206,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.41865973753742813}",25,0,1.3421440090282672,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
727,False,"{'a': 0.5, 'e': 0.41723271366176523}",25,0,-28.16866567526012,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
728,False,"{'a': 0.5, 'e': 0.4158046603058574}",20,11,19.04691086979449,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.41437558099328403}",20,6,-43.34027412201687,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
730,False,"{'a': 0.5, 'e': 0.4129454792501566}",20,1,13.792782900786795,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.41151435860510865}",30,19,-14.625136084974638,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
732,False,"{'a': 0.5, 'e': 0.41008222258928845}",20,0,-31.155562768564476,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
733,False,"{'a': 0.5, 'e': 0.4086490747363491}",25,16,-6.978725299401934,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
734,False,"{'a': 0.5, 'e': 0.40721491858244024}",25,0,-40.403881413815995,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
735,False,"{'a': 0.5, 'e': 0.4057797576662}",30,14,17.792633580263544,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.5, 'e': 0.40434359552874494}",35,17,4.16494977930272,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
